Date,Site,Type,City,Salinity,Temp,Month,Year,Where,Species,Common,Abundance
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Carcinus maenas,Green Crab,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Ascidiella aspersa,Sea Squirt,NA
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,NA
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Styela clava,Club Tunicate,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Ostrea edulis,European Oyster,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Caprella mutica,Skeleton Shrimp,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,"NA",NA,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Colpomenia peregrina,Sea potato,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Diadumene lineata,Striped Anemone,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Codium fragile,Green Fleece,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Corella eumyota,Tunicate,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Jul,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Botrylloides violaceus,Sheath Tunicate,NA
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Botryllus schlosseri,Golden Star Tunicate,NA
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Carcinus maenas,Green Crab,NA
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Ascidiella aspersa,Sea Squirt,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Styela clava,Club Tunicate,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Ostrea edulis,European Oyster,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Caprella mutica,Skeleton Shrimp,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,"NA",NA,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Colpomenia peregrina,Sea potato,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Diadumene lineata,Striped Anemone,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Codium fragile,Green Fleece,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Corella eumyota,Tunicate,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Aug,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Botrylloides violaceus,Sheath Tunicate,NA
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Botryllus schlosseri,Golden Star Tunicate,NA
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Carcinus maenas,Green Crab,NA
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Ascidiella aspersa,Sea Squirt,NA
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Styela clava,Club Tunicate,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Ostrea edulis,European Oyster,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Caprella mutica,Skeleton Shrimp,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,"NA",NA,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Colpomenia peregrina,Sea potato,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Diadumene lineata,Striped Anemone,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Codium fragile,Green Fleece,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Corella eumyota,Tunicate,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Aug,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Botrylloides violaceus,Sheath Tunicate,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Botryllus schlosseri,Golden Star Tunicate,NA
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Carcinus maenas,Green Crab,NA
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Ascidiella aspersa,Sea Squirt,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Styela clava,Club Tunicate,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Ostrea edulis,European Oyster,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Caprella mutica,Skeleton Shrimp,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,"NA",NA,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Colpomenia peregrina,Sea potato,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Diadumene lineata,Striped Anemone,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Codium fragile,Green Fleece,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Corella eumyota,Tunicate,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,NA,NA,Sep,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Botrylloides violaceus,Sheath Tunicate,NA
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Botryllus schlosseri,Golden Star Tunicate,NA
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Carcinus maenas,Green Crab,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Ascidiella aspersa,Sea Squirt,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Styela clava,Club Tunicate,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Ostrea edulis,European Oyster,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Caprella mutica,Skeleton Shrimp,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,"NA",NA,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Colpomenia peregrina,Sea potato,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Diadumene lineata,Striped Anemone,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Codium fragile,Green Fleece,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Corella eumyota,Tunicate,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,NA,NA,Sep,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Botrylloides violaceus,Sheath Tunicate,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Botryllus schlosseri,Golden Star Tunicate,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Rare
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Carcinus maenas,Green Crab,Few
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Ascidiella aspersa,Sea Squirt,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Styela clava,Club Tunicate,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Ostrea edulis,European Oyster,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Caprella mutica,Skeleton Shrimp,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,"NA",NA,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Colpomenia peregrina,Sea potato,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Diadumene lineata,Striped Anemone,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Codium fragile,Green Fleece,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Corella eumyota,Tunicate,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,30,23,Jun,2011,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Botrylloides violaceus,Sheath Tunicate,Few
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Botryllus schlosseri,Golden Star Tunicate,Few
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Common
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Carcinus maenas,Green Crab,Rare
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Ascidiella aspersa,Sea Squirt,Few
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Styela clava,Club Tunicate,Few
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Ostrea edulis,European Oyster,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Caprella mutica,Skeleton Shrimp,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,"NA",NA,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Colpomenia peregrina,Sea potato,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Diadumene lineata,Striped Anemone,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Codium fragile,Green Fleece,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Corella eumyota,Tunicate,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,25,15,Jun,2011,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Botrylloides violaceus,Sheath Tunicate,Few
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Botryllus schlosseri,Golden Star Tunicate,Few
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Carcinus maenas,Green Crab,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Ascidiella aspersa,Sea Squirt,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Styela clava,Club Tunicate,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Ostrea edulis,European Oyster,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Caprella mutica,Skeleton Shrimp,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,"NA",NA,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Colpomenia peregrina,Sea potato,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Diadumene lineata,Striped Anemone,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Codium fragile,Green Fleece,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Corella eumyota,Tunicate,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,31,22,Jul,2011,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Botrylloides violaceus,Sheath Tunicate,Few
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Botryllus schlosseri,Golden Star Tunicate,Few
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Common
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Carcinus maenas,Green Crab,Few
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Ascidiella aspersa,Sea Squirt,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Styela clava,Club Tunicate,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Ostrea edulis,European Oyster,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Caprella mutica,Skeleton Shrimp,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,"NA",NA,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Colpomenia peregrina,Sea potato,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Diadumene lineata,Striped Anemone,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Codium fragile,Green Fleece,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Corella eumyota,Tunicate,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Palaemon elegans,European Rock Shrimp,Absent
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,30,18,Jul,2011,Mainland,Tricellaria inopinata,Unexpected Bryozoan,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Botrylloides violaceus,Sheath Tunicate,Rare
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Botryllus schlosseri,Golden Star Tunicate,Few
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Membranipora sp.,Lacy Crust Bryozoan,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Carcinus maenas,Green Crab,Rare
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Ascidiella aspersa,Sea Squirt,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Styela clava,Club Tunicate,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Ostrea edulis,European Oyster,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Bugula neritina,Purple Bushy Bryozoan,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Caprella mutica,Skeleton Shrimp,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Diplosoma listerianum,Diplosoma Tunicate,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,"NA",NA,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Colpomenia peregrina,Sea potato,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Diadumene lineata,Striped Anemone,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Codium fragile,Green Fleece,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Corella eumyota,Tunicate,Absent
2011-08-19T00:00:00Z,Siegel's Reef,Tidepool,South Portland,32,24,Aug,2011,Mainland,Palaemon elegans,European Rock Shrimp,Absent
